"target_end_date","q2.5","q10","q20","q25","q35","q50","q65","q75","q80","q90","q97.5","q5","median","q95","forecast_date","location"
"2021-04-06",5,5,5,5,5,5,5,6,6,6,7,5,5,6,2021-04-25,"GE"
"2021-04-07",9,9,9,9,9,9,9,10,10,10,11,9,9,11,2021-04-25,"GE"
"2021-04-08",9,9,9,9,9,9,9,10,10,10,11,9,9,11,2021-04-25,"GE"
"2021-04-09",9,9,9,9,9,9,10,10,10,11,11.025,9,9,11,2021-04-25,"GE"
"2021-04-10",5,5,5,5,5,5,6,6,6,7,8,5,5,7,2021-04-25,"GE"
"2021-04-11",2,2,2,2,2,3,3,3,4,4,5,2,3,5,2021-04-25,"GE"
"2021-04-12",3,3,3,3,3,4,4,5,5,5,6.02499999999998,3,4,6,2021-04-25,"GE"
"2021-04-13",7,7,7,7,8,8,8,9,9,10,11,7,8,10,2021-04-25,"GE"
"2021-04-14",7,7,7,8,8,8,9,9,10,10,12,7,8,11,2021-04-25,"GE"
"2021-04-15",9,9,10,10,10,11,11,12,12,13,15,9,11,14,2021-04-25,"GE"
"2021-04-16",7,7,8,8,8,9,10,10,10,12,13,7,9,12,2021-04-25,"GE"
"2021-04-17",2,3,3,3,4,5,5,6,7,8,10,2,5,9,2021-04-25,"GE"
"2021-04-18",3,4,5,5,6,6,7,8,8,10,12,3,6,11,2021-04-25,"GE"
"2021-04-19",6,6,7,7,8,9,10,11,12,13,16,6,9,15,2021-04-25,"GE"
"2021-04-20",8,9,10,10,11,12,14,15,16,18,21,8,12,20,2021-04-25,"GE"
"2021-04-21",6,8,9,9,10,11,13,14,15,17,21,7,11,19,2021-04-25,"GE"
"2021-04-22",3,4,5,6,7,8,10,11.25,12.2,15,20,3,8,18,2021-04-25,"GE"
"2021-04-23",2,4,5,6,7,8,10,12,13,16,23,3,8,20,2021-04-25,"GE"
"2021-04-24",2,4,6,6,7,9,11,13,14,17,23,3,9,20,2021-04-25,"GE"
"2021-04-25",2.975,4,6,7,8,10,12,14,15,18,24.025,3,10,21,2021-04-25,"GE"
"2021-03-22",9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-04-26,"GE"
"2021-03-23",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-26,"GE"
"2021-03-24",7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-04-26,"GE"
"2021-03-25",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-04-26,"GE"
"2021-03-26",8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-04-26,"GE"
"2021-03-27",5,5,5,5,5,5,5,5,5,5,6,5,5,5,2021-04-26,"GE"
"2021-03-28",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-04-26,"GE"
"2021-03-29",9,9,9,9,9,9,9,9,9,9,10,9,9,9,2021-04-26,"GE"
"2021-03-30",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-04-26,"GE"
"2021-03-31",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-04-26,"GE"
"2021-04-01",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-04-26,"GE"
"2021-04-02",12,12,12,12,12,12,12,12,12,13,13,12,12,13,2021-04-26,"GE"
"2021-04-03",6,6,6,6,6,6,6,6,6,6,7,6,6,7,2021-04-26,"GE"
"2021-04-04",6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-04-26,"GE"
"2021-04-05",7,7,7,7,7,7,7,7,7,8,8,7,7,8,2021-04-26,"GE"
"2021-04-06",5,5,5,5,5,5,5,5,6,6,7,5,5,6,2021-04-26,"GE"
"2021-04-07",9,9,9,9,9,9,9,9,10,10,11,9,9,10,2021-04-26,"GE"
"2021-04-08",9,9,9,9,9,9,9,10,10,10,11,9,9,11,2021-04-26,"GE"
"2021-04-09",9,9,9,9,9,9,9,10,10,10,11,9,9,11,2021-04-26,"GE"
"2021-04-10",5,5,5,5,5,5,6,6,6,6,7,5,5,7,2021-04-26,"GE"
"2021-04-11",3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-04-26,"GE"
"2021-04-12",3,3,3,3,3,3,4,4,4,5,6,3,3,6,2021-04-26,"GE"
"2021-04-13",7,7,7,7,7,8,8,8,9,9,10,7,8,10,2021-04-26,"GE"
"2021-04-14",7,7,7,7,7,8,8,9,9,10,11,7,8,10,2021-04-26,"GE"
"2021-04-15",9,9,9,9,10,10,11,11,11,12,13,9,10,13,2021-04-26,"GE"
"2021-04-16",8,8,8,9,9,9,10,11,11,12,13,8,9,13,2021-04-26,"GE"
"2021-04-17",2,2,3,3,3,4,4,5,5,6,8,2,4,7,2021-04-26,"GE"
"2021-04-18",3,3,4,4,5,5,6,7,7,8,10,3,5,9,2021-04-26,"GE"
"2021-04-19",5,6,6,7,7,8,9,10,10,11,13,5,8,12,2021-04-26,"GE"
"2021-04-20",7,8,9,9,10,10,11,12,13,14,16,7,10,15,2021-04-26,"GE"
"2021-04-21",8,9,10,11,11,12,13,14,15,17,20,9,12,18.05,2021-04-26,"GE"
"2021-04-22",4,5,6,6,7,8,9,10,11,13,17,4,8,16,2021-04-26,"GE"
"2021-04-23",8,9,10,11,12,13,15,16,17,19,23,8,13,21,2021-04-26,"GE"
"2021-04-24",2,3,4,5,6,7,9,10,11,14,18,2,7,16,2021-04-26,"GE"
"2021-04-25",2,3,4,5,6,8,9,11,12,15,18,2,8,17,2021-04-26,"GE"
"2021-04-26",2,4,5,6,7,8,10,11,12,15,20.025,3,8,18,2021-04-26,"GE"
"2021-03-23",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-27,"GE"
"2021-03-24",7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-04-27,"GE"
"2021-03-25",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-04-27,"GE"
"2021-03-26",8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-04-27,"GE"
"2021-03-27",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-04-27,"GE"
"2021-03-28",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-27,"GE"
"2021-03-29",9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-04-27,"GE"
"2021-03-30",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-04-27,"GE"
"2021-03-31",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-04-27,"GE"
"2021-04-01",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-04-27,"GE"
"2021-04-02",12,12,12,12,12,12,12,12,12,12,13,12,12,13,2021-04-27,"GE"
"2021-04-03",6,6,6,6,6,6,6,6,6,6,7,6,6,7,2021-04-27,"GE"
"2021-04-04",6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-04-27,"GE"
"2021-04-05",7,7,7,7,7,7,7,7,7,8,8,7,7,8,2021-04-27,"GE"
"2021-04-06",5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-04-27,"GE"
"2021-04-07",9,9,9,9,9,9,9,9,9,10,10,9,9,10,2021-04-27,"GE"
"2021-04-08",10,10,10,10,10,10,10,10.25,11,11,12,10,10,11,2021-04-27,"GE"
"2021-04-09",9,9,9,9,9,9,9,10,10,10,11,9,9,10,2021-04-27,"GE"
"2021-04-10",6,6,6,6,6,6,6,7,7,7,8,6,6,8,2021-04-27,"GE"
"2021-04-11",3,3,3,3,3,3,4,4,4,4,5,3,3,5,2021-04-27,"GE"
"2021-04-12",3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-04-27,"GE"
"2021-04-13",7,7,7,7,7,7.5,8,8,8,9,10,7,7.5,10,2021-04-27,"GE"
"2021-04-14",7,7,7,7,7,8,8,8,9,9,10,7,8,10,2021-04-27,"GE"
"2021-04-15",9,9,9,9,9,10,10,11,11,12,13,9,10,12,2021-04-27,"GE"
"2021-04-16",8,8,8,8,9,9,9,10,10,11,12,8,9,11,2021-04-27,"GE"
"2021-04-17",2,2,2,2.75,3,3,4,4,5,5,7,2,3,6,2021-04-27,"GE"
"2021-04-18",3,3,4,4,4,5,5,6,6,7,9,3,5,8,2021-04-27,"GE"
"2021-04-19",5,5,6,6,6,7,8,8,9,10,12,5,7,11,2021-04-27,"GE"
"2021-04-20",7,8,8,8,9,10,10,11,11,12,15,7,10,14,2021-04-27,"GE"
"2021-04-21",8,9,9,10,10,11,12,13,13,15,17,8,11,16,2021-04-27,"GE"
"2021-04-22",3,4,5,5,6,7,8,9,9,11,14,4,7,12.05,2021-04-27,"GE"
"2021-04-23",7,8,9,10,10,11,13,14,14,16,20,8,11,18,2021-04-27,"GE"
"2021-04-24",1,2,3,3,4,5,7,8,9,11,15,1,5,13,2021-04-27,"GE"
"2021-04-25",3,4,6,6,7,8,10,11,12,14,18,4,8,16,2021-04-27,"GE"
"2021-04-26",1,3,4,4,5,7,9,10,11,14,18,2,7,16,2021-04-27,"GE"
"2021-04-27",2,3,5,5,6,7,9,11,11,14,18,2,7,16.05,2021-04-27,"GE"
"2021-03-24",7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-04-28,"GE"
"2021-03-25",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-04-28,"GE"
"2021-03-26",8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-04-28,"GE"
"2021-03-27",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-04-28,"GE"
"2021-03-28",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-28,"GE"
"2021-03-29",9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-04-28,"GE"
"2021-03-30",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-04-28,"GE"
"2021-03-31",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-04-28,"GE"
"2021-04-01",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-04-28,"GE"
"2021-04-02",13,13,13,13,13,13,13,13,13,13,14,13,13,14,2021-04-28,"GE"
"2021-04-03",6,6,6,6,6,6,6,6,6,6,7,6,6,7,2021-04-28,"GE"
"2021-04-04",6,6,6,6,6,6,6,6,6,6,7,6,6,7,2021-04-28,"GE"
"2021-04-05",7,7,7,7,7,7,7,7,7,8,8,7,7,8,2021-04-28,"GE"
"2021-04-06",5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-04-28,"GE"
"2021-04-07",9,9,9,9,9,9,9,9,9,10,10,9,9,10,2021-04-28,"GE"
"2021-04-08",10,10,10,10,10,10,10,10,11,11,11.025,10,10,11,2021-04-28,"GE"
"2021-04-09",9,9,9,9,9,9,9,10,10,10,11,9,9,10,2021-04-28,"GE"
"2021-04-10",6,6,6,6,6,6,6,7,7,7,8,6,6,7,2021-04-28,"GE"
"2021-04-11",3,3,3,3,3,3,3,4,4,4,5,3,3,5,2021-04-28,"GE"
"2021-04-12",3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-04-28,"GE"
"2021-04-13",7,7,7,7,7,7,8,8,8,9,10,7,7,9,2021-04-28,"GE"
"2021-04-14",7,7,7,7,7,8,8,8,8.20000000000005,9,10,7,8,10,2021-04-28,"GE"
"2021-04-15",11,11,11,11,11,12,12,13,13,13,15,11,12,14,2021-04-28,"GE"
"2021-04-16",8,8,8,8,9,9,10,10,10,11,13,8,9,12,2021-04-28,"GE"
"2021-04-17",3,3,3,3,4,4,5,5,6,6,8,3,4,7,2021-04-28,"GE"
"2021-04-18",3,3,4,4,4,5,5,6,6,7,9,3,5,8,2021-04-28,"GE"
"2021-04-19",7,7,8,8,8,9,10,10,11,12,14,7,9,13,2021-04-28,"GE"
"2021-04-20",7,7,8,8,9,10,10,11,11,12,15,7,10,14,2021-04-28,"GE"
"2021-04-21",8,9,10,10,10,11,12,13,14,15,18,8,11,17,2021-04-28,"GE"
"2021-04-22",3,4,5,5,6,7,8,9,10,12,15,4,7,14,2021-04-28,"GE"
"2021-04-23",10.975,12,12,13,14,15,16,17,18,20,24.025,11,15,22,2021-04-28,"GE"
"2021-04-24",3,4,5,6,6,8,9,11,11.2,14,19,3,8,16,2021-04-28,"GE"
"2021-04-25",5,6,8,8,9,11,12,13,14,17,22,6,11,20,2021-04-28,"GE"
"2021-04-26",4,5,7,7,8,10,12,13,14,17,22,4,10,20,2021-04-28,"GE"
"2021-04-27",2,4,5,6,7,9,10,12,13,16,21,3,9,18.05,2021-04-28,"GE"
"2021-04-28",2,4,6,6,8,9,11,13,14,18,24,3,9,20,2021-04-28,"GE"
"2021-03-25",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-04-29,"GE"
"2021-03-26",8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-04-29,"GE"
"2021-03-27",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-04-29,"GE"
"2021-03-28",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-29,"GE"
"2021-03-29",9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-04-29,"GE"
"2021-03-30",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-29,"GE"
"2021-03-31",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-04-29,"GE"
"2021-04-01",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-04-29,"GE"
"2021-04-02",13,13,13,13,13,13,13,13,13,13,14,13,13,13,2021-04-29,"GE"
"2021-04-03",7,7,7,7,7,7,7,7,7,7,8,7,7,7,2021-04-29,"GE"
"2021-04-04",6,6,6,6,6,6,6,6,6,6,7,6,6,7,2021-04-29,"GE"
"2021-04-05",7,7,7,7,7,7,7,7,7,7,8,7,7,8,2021-04-29,"GE"
"2021-04-06",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-04-29,"GE"
"2021-04-07",9,9,9,9,9,9,9,9,9,9,10,9,9,10,2021-04-29,"GE"
"2021-04-08",10,10,10,10,10,10,10,10,10,11,11,10,10,11,2021-04-29,"GE"
"2021-04-09",9,9,9,9,9,9,9,9,9,10,10,9,9,10,2021-04-29,"GE"
"2021-04-10",6,6,6,6,6,6,6,6,6,7,8,6,6,7,2021-04-29,"GE"
"2021-04-11",3,3,3,3,3,3,3,3,4,4,5,3,3,4,2021-04-29,"GE"
"2021-04-12",3,3,3,3,3,3,3,4,4,4,5,3,3,5,2021-04-29,"GE"
"2021-04-13",7,7,7,7,7,7,7,8,8,8,9,7,7,9,2021-04-29,"GE"
"2021-04-14",7,7,7,7,7,7,8,8,8,8,9.02499999999998,7,7,9,2021-04-29,"GE"
"2021-04-15",11,11,11,11,11,11,12,12,12,13,13,11,11,13,2021-04-29,"GE"
"2021-04-16",8,8,8,8,8,8,9,9,9,10,11,8,8,10,2021-04-29,"GE"
"2021-04-17",3,3,3,3,3,4,4,4,4,5,6,3,4,6,2021-04-29,"GE"
"2021-04-18",3,3,3,3,3,4,4,5,5,6,7,3,4,6,2021-04-29,"GE"
"2021-04-19",7,7,7,7,8,8,9,9,9,10,11.025,7,8,11,2021-04-29,"GE"
"2021-04-20",7,7,7,7,8,8,9,9,9,10,12,7,8,11,2021-04-29,"GE"
"2021-04-21",8,8,8,9,9,10,10,11,11,12,14,8,10,13,2021-04-29,"GE"
"2021-04-22",3,3,4,4,4,5,6,6,7,8,10,3,5,9,2021-04-29,"GE"
"2021-04-23",10,11,11,11,12,13,13,14,14,15.1,18,10,13,17,2021-04-29,"GE"
"2021-04-24",2,3,3,4,4,5,6,7,7,9,12,2,5,11,2021-04-29,"GE"
"2021-04-25",4,5,6,6,7,8,9,10,10,12,16,5,8,14,2021-04-29,"GE"
"2021-04-26",5,6,7,7,8,9,10,11,12,14,18,6,9,16,2021-04-29,"GE"
"2021-04-27",3,4,5,5,6,7,9,10,10,12,17,3,7,14,2021-04-29,"GE"
"2021-04-28",1,2,3,4,4,6,7,8,9,11,16,2,6,14,2021-04-29,"GE"
"2021-04-29",1,3,4,4,5,7,8,10,10,13,17,2,7,15,2021-04-29,"GE"
"2021-03-26",8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-04-30,"GE"
"2021-03-27",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-04-30,"GE"
"2021-03-28",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,"GE"
"2021-03-29",9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-04-30,"GE"
"2021-03-30",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,"GE"
"2021-03-31",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-04-30,"GE"
"2021-04-01",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-04-30,"GE"
"2021-04-02",13,13,13,13,13,13,13,13,13,13,14,13,13,13,2021-04-30,"GE"
"2021-04-03",7,7,7,7,7,7,7,7,7,7,8,7,7,7,2021-04-30,"GE"
"2021-04-04",6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-04-30,"GE"
"2021-04-05",7,7,7,7,7,7,7,7,7,7,8,7,7,7,2021-04-30,"GE"
"2021-04-06",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-04-30,"GE"
"2021-04-07",9,9,9,9,9,9,9,9,9,9.10000000000002,10,9,9,10,2021-04-30,"GE"
"2021-04-08",10,10,10,10,10,10,10,10,10,10,11,10,10,11,2021-04-30,"GE"
"2021-04-09",9,9,9,9,9,9,9,9,9,10,10,9,9,10,2021-04-30,"GE"
"2021-04-10",6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-04-30,"GE"
"2021-04-11",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-04-30,"GE"
"2021-04-12",3,3,3,3,3,3,3,3,4,4,4,3,3,4,2021-04-30,"GE"
"2021-04-13",7,7,7,7,7,7,7,7,8,8,9,7,7,8,2021-04-30,"GE"
"2021-04-14",7,7,7,7,7,7,7,8,8,8,9,7,7,9,2021-04-30,"GE"
"2021-04-15",11,11,11,11,11,11,11,12,12,12,13,11,11,13,2021-04-30,"GE"
"2021-04-16",8,8,8,8,8,8,9,9,9,10,11,8,8,10,2021-04-30,"GE"
"2021-04-17",4,4,4,4,4,4,5,5,5,6,7,4,4,6,2021-04-30,"GE"
"2021-04-18",3,3,3,3,3,4,4,4,4,5,6,3,4,5,2021-04-30,"GE"
"2021-04-19",7,7,7,7,7,8,8,8,9,9,10,7,8,10,2021-04-30,"GE"
"2021-04-20",7,7,7,7,7,8,8,9,9,10,11,7,8,10,2021-04-30,"GE"
"2021-04-21",9,9,9,9,10,10,11,11,11,12,14,9,10,13,2021-04-30,"GE"
"2021-04-22",3,3,3,4,4,4,5,6,6,7,8,3,4,7.04999999999995,2021-04-30,"GE"
"2021-04-23",11,11,12,12,12,13,13,14,14,15,17,11,13,16,2021-04-30,"GE"
"2021-04-24",2,2,3,3,4,4,5,6,6,7,9,2,4,8,2021-04-30,"GE"
"2021-04-25",4,4.90000000000001,5,5,6,7,7,8,8,10,12,4,7,11,2021-04-30,"GE"
"2021-04-26",6,7,8,8,9,9,10,11,12,13,15,7,9,14,2021-04-30,"GE"
"2021-04-27",5,6,7,7,8,9,10,11,12,13,17,6,9,15,2021-04-30,"GE"
"2021-04-28",3,4,5,5,6,7,8,9,10,12,16,3,7,14,2021-04-30,"GE"
"2021-04-29",1,2,3,4,4,6,7,8,9,11.1,16,1,6,14,2021-04-30,"GE"
"2021-04-30",1,3,4,4,5,6,8,9,10.2,13,17,2,6,15,2021-04-30,"GE"
"2021-03-27",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-05-01,"GE"
"2021-03-28",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-05-01,"GE"
"2021-03-29",9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-05-01,"GE"
"2021-03-30",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-05-01,"GE"
"2021-03-31",3,3,3,3,3,3,3,3,3,3,3.02499999999998,3,3,3,2021-05-01,"GE"
"2021-04-01",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-05-01,"GE"
"2021-04-02",13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-05-01,"GE"
"2021-04-03",7,7,7,7,7,7,7,7,7,7,8,7,7,7,2021-05-01,"GE"
"2021-04-04",6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-05-01,"GE"
"2021-04-05",7,7,7,7,7,7,7,7,7,7,8,7,7,8,2021-05-01,"GE"
"2021-04-06",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-05-01,"GE"
"2021-04-07",9,9,9,9,9,9,9,9,9,9,10,9,9,10,2021-05-01,"GE"
"2021-04-08",10,10,10,10,10,10,10,10,10,10,11,10,10,11,2021-05-01,"GE"
"2021-04-09",9,9,9,9,9,9,9,9,9,10,10,9,9,10,2021-05-01,"GE"
"2021-04-10",6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-05-01,"GE"
"2021-04-11",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-05-01,"GE"
"2021-04-12",3,3,3,3,3,3,3,3,4,4,4.02499999999998,3,3,4,2021-05-01,"GE"
"2021-04-13",7,7,7,7,7,7,7,7,8,8,9,7,7,8,2021-05-01,"GE"
"2021-04-14",7,7,7,7,7,7,7,8,8,8,9,7,7,8,2021-05-01,"GE"
"2021-04-15",11,11,11,11,11,11,11,12,12,12,13,11,11,13,2021-05-01,"GE"
"2021-04-16",8,8,8,8,8,8,9,9,9,9,10,8,8,10,2021-05-01,"GE"
"2021-04-17",4,4,4,4,4,4,5,5,5,6,6,4,4,6,2021-05-01,"GE"
"2021-04-18",3,3,3,3,3,4,4,4,4,5,6,3,4,6,2021-05-01,"GE"
"2021-04-19",7,7,7,7,7,8,8,8,9,9,10,7,8,10,2021-05-01,"GE"
"2021-04-20",7,7,7,7,8,8,8,9,9,10,11,7,8,10,2021-05-01,"GE"
"2021-04-21",9,9,9,9,10,10,11,11,11,12,14,9,10,13,2021-05-01,"GE"
"2021-04-22",3,3,3,4,4,4,5,6,6,7,8,3,4,7,2021-05-01,"GE"
"2021-04-23",11,11,12,12,12,13,13,14,14,15,17,11,13,17,2021-05-01,"GE"
"2021-04-24",2,2,3,3,3,4,5,6,6,7,10,2,4,8,2021-05-01,"GE"
"2021-04-25",4,5,5,6,6,7,8,8,9,10,13,4,7,12,2021-05-01,"GE"
"2021-04-26",6,7,8,8,8.64999999999998,9,10,11,12,13,16,6,9,15,2021-05-01,"GE"
"2021-04-27",5,6,7,7,8,9,10,11,12,14,17,6,9,15,2021-05-01,"GE"
"2021-04-28",3,4,4,5,5,7,8,10,10,13,16,3,7,15,2021-05-01,"GE"
"2021-04-29",1,2,3,3,4,6,7,8,9,12,15,1,6,14,2021-05-01,"GE"
"2021-04-30",1,3,4,4,5,7,8,9,10,14,19,2,7,16,2021-05-01,"GE"
"2021-05-01",1,3,4,5,6,8,9,11,12,15,20,2,8,17,2021-05-01,"GE"
"2021-03-28",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-05-02,"GE"
"2021-03-29",9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-05-02,"GE"
"2021-03-30",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-05-02,"GE"
"2021-03-31",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-05-02,"GE"
"2021-04-01",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-05-02,"GE"
"2021-04-02",13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-05-02,"GE"
"2021-04-03",7,7,7,7,7,7,7,7,7,7,8,7,7,7,2021-05-02,"GE"
"2021-04-04",6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-05-02,"GE"
"2021-04-05",7,7,7,7,7,7,7,7,7,7,8,7,7,7,2021-05-02,"GE"
"2021-04-06",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-05-02,"GE"
"2021-04-07",9,9,9,9,9,9,9,9,9,9,10,9,9,10,2021-05-02,"GE"
"2021-04-08",10,10,10,10,10,10,10,10,10,10,11,10,10,11,2021-05-02,"GE"
"2021-04-09",9,9,9,9,9,9,9,9,9,10,10,9,9,10,2021-05-02,"GE"
"2021-04-10",6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-05-02,"GE"
"2021-04-11",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-05-02,"GE"
"2021-04-12",3,3,3,3,3,3,3,3,3,4,5,3,3,4,2021-05-02,"GE"
"2021-04-13",7,7,7,7,7,7,7,7,8,8,9,7,7,8,2021-05-02,"GE"
"2021-04-14",7,7,7,7,7,7,7,8,8,8,9,7,7,8,2021-05-02,"GE"
"2021-04-15",11,11,11,11,11,11,11,12,12,12,13,11,11,13,2021-05-02,"GE"
"2021-04-16",8,8,8,8,8,8,9,9,9,10,11,8,8,10,2021-05-02,"GE"
"2021-04-17",4,4,4,4,4,4,5,5,5,6,7,4,4,6,2021-05-02,"GE"
"2021-04-18",3,3,3,3,3,4,4,4,4,5,6,3,4,6,2021-05-02,"GE"
"2021-04-19",7,7,7,7,7,8,8,9,9,9,11,7,8,10,2021-05-02,"GE"
"2021-04-20",7,7,7,7,8,8,8,9,9,10,11,7,8,10,2021-05-02,"GE"
"2021-04-21",9,9,9,10,10,10,11,11,12,12,14,9,10,13,2021-05-02,"GE"
"2021-04-22",3,3,3,4,4,5,5,6,6,7,9,3,5,8,2021-05-02,"GE"
"2021-04-23",11,11,12,12,12,13,14,14,15,16,18,11,13,17,2021-05-02,"GE"
"2021-04-24",2,2,3,3,4,5,6,6,7,8,10.025,2,5,9,2021-05-02,"GE"
"2021-04-25",4,5,5,6,6,7,8,9,10,11,14,4,7,13,2021-05-02,"GE"
"2021-04-26",6,7,8,8,9,10,11,12,13,15,18.025,7,10,17,2021-05-02,"GE"
"2021-04-27",5,6,7,8,8,10,11,12,13,15,20,6,10,18,2021-05-02,"GE"
"2021-04-28",3,4,5,6,7,8,10,11,12,15,21,3,8,18,2021-05-02,"GE"
"2021-04-29",1,3,4,4,5,7,9,10,11,14,22.025,2,7,18,2021-05-02,"GE"
"2021-04-30",1.975,3,4,5,6,8,10,12,13,16,23,2,8,20,2021-05-02,"GE"
"2021-05-01",1.975,3,5,5,6.64999999999998,8,11,12,14,17,24,2,8,20.05,2021-05-02,"GE"
"2021-05-02",2,3,5,6,7,9,11,13,14,17,24,3,9,21,2021-05-02,"GE"
"2021-03-29",9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-05-03,"GE"
"2021-03-30",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-05-03,"GE"
"2021-03-31",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-05-03,"GE"
"2021-04-01",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-05-03,"GE"
"2021-04-02",13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-05-03,"GE"
"2021-04-03",7,7,7,7,7,7,7,7,7,7,8,7,7,7,2021-05-03,"GE"
"2021-04-04",6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-05-03,"GE"
"2021-04-05",7,7,7,7,7,7,7,7,7,7,8,7,7,7,2021-05-03,"GE"
"2021-04-06",5,5,5,5,5,5,5,5,5,5,6,5,5,5,2021-05-03,"GE"
"2021-04-07",9,9,9,9,9,9,9,9,9,9,10,9,9,10,2021-05-03,"GE"
"2021-04-08",10,10,10,10,10,10,10,10,10,10,11,10,10,11,2021-05-03,"GE"
"2021-04-09",9,9,9,9,9,9,9,9,9,9,10,9,9,10,2021-05-03,"GE"
"2021-04-10",6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-05-03,"GE"
"2021-04-11",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-05-03,"GE"
"2021-04-12",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-05-03,"GE"
