"location","forecast_date","target_end_date","type","quantile","value","pathogen","model","retrospective","truth"
"CH",2021-05-01,2021-04-09,"quantile",0.8,82,"COVID-19","Epiforecast",FALSE,80
"CH",2021-05-01,2021-04-10,"quantile",0.8,57,"COVID-19","Epiforecast",FALSE,54
"CH",2021-05-01,2021-04-11,"quantile",0.8,52,"COVID-19","Epiforecast",FALSE,50
"CH",2021-05-01,2021-04-12,"quantile",0.8,99,"COVID-19","Epiforecast",FALSE,98
"CH",2021-05-01,2021-04-13,"quantile",0.8,59,"COVID-19","Epiforecast",FALSE,58
"CH",2021-05-01,2021-04-14,"quantile",0.8,64,"COVID-19","Epiforecast",FALSE,65
"CH",2021-05-01,2021-04-15,"quantile",0.8,88,"COVID-19","Epiforecast",FALSE,86
"CH",2021-05-01,2021-04-16,"quantile",0.8,66,"COVID-19","Epiforecast",FALSE,68
"CH",2021-05-01,2021-04-17,"quantile",0.8,58,"COVID-19","Epiforecast",FALSE,57
"CH",2021-05-01,2021-04-18,"quantile",0.8,56,"COVID-19","Epiforecast",FALSE,52
"CH",2021-05-01,2021-04-19,"quantile",0.8,79,"COVID-19","Epiforecast",FALSE,73
"CH",2021-05-01,2021-04-20,"quantile",0.8,86,"COVID-19","Epiforecast",FALSE,80
"CH",2021-05-01,2021-04-21,"quantile",0.8,89,"COVID-19","Epiforecast",FALSE,81
"CH",2021-05-01,2021-04-22,"quantile",0.8,68.2,"COVID-19","Epiforecast",FALSE,59
"CH",2021-05-01,2021-04-23,"quantile",0.8,79,"COVID-19","Epiforecast",FALSE,67
"CH",2021-05-01,2021-04-24,"quantile",0.8,74,"COVID-19","Epiforecast",FALSE,62
"CH",2021-05-01,2021-04-25,"quantile",0.8,68,"COVID-19","Epiforecast",FALSE,53
"CH",2021-05-01,2021-04-26,"quantile",0.8,107,"COVID-19","Epiforecast",FALSE,89
"CH",2021-05-01,2021-04-27,"quantile",0.8,104,"COVID-19","Epiforecast",FALSE,69
"CH",2021-05-01,2021-04-28,"quantile",0.8,101,"COVID-19","Epiforecast",FALSE,62
"CH",2021-05-01,2021-04-29,"quantile",0.8,89,"COVID-19","Epiforecast",FALSE,62
"CH",2021-05-01,2021-04-30,"quantile",0.8,92,"COVID-19","Epiforecast",FALSE,57
"CH",2021-05-01,2021-05-01,"quantile",0.8,94,"COVID-19","Epiforecast",FALSE,61
"CH",2021-05-01,2021-03-27,"quantile",0.95,73,"COVID-19","Epiforecast",FALSE,73
"CH",2021-05-01,2021-03-28,"quantile",0.95,59,"COVID-19","Epiforecast",FALSE,56
"CH",2021-05-01,2021-03-29,"quantile",0.95,80,"COVID-19","Epiforecast",FALSE,78
"CH",2021-05-01,2021-03-30,"quantile",0.95,79,"COVID-19","Epiforecast",FALSE,76
"CH",2021-05-01,2021-03-31,"quantile",0.95,76,"COVID-19","Epiforecast",FALSE,73
"CH",2021-05-01,2021-04-01,"quantile",0.95,76,"COVID-19","Epiforecast",FALSE,74
"CH",2021-05-01,2021-04-02,"quantile",0.95,70,"COVID-19","Epiforecast",FALSE,67
"CH",2021-05-01,2021-04-03,"quantile",0.95,80,"COVID-19","Epiforecast",FALSE,77
"CH",2021-05-01,2021-04-04,"quantile",0.95,79,"COVID-19","Epiforecast",FALSE,78
"CH",2021-05-01,2021-04-05,"quantile",0.95,72,"COVID-19","Epiforecast",FALSE,69
"CH",2021-05-01,2021-04-06,"quantile",0.95,89,"COVID-19","Epiforecast",FALSE,87
"CH",2021-05-01,2021-04-07,"quantile",0.95,69,"COVID-19","Epiforecast",FALSE,66
"CH",2021-05-01,2021-04-08,"quantile",0.95,97,"COVID-19","Epiforecast",FALSE,93
"CH",2021-05-01,2021-04-09,"quantile",0.95,84,"COVID-19","Epiforecast",FALSE,80
"CH",2021-05-01,2021-04-10,"quantile",0.95,58,"COVID-19","Epiforecast",FALSE,54
"CH",2021-05-01,2021-04-11,"quantile",0.95,54,"COVID-19","Epiforecast",FALSE,50
"CH",2021-05-01,2021-04-12,"quantile",0.95,100,"COVID-19","Epiforecast",FALSE,98
"CH",2021-05-01,2021-04-13,"quantile",0.95,61,"COVID-19","Epiforecast",FALSE,58
"CH",2021-05-01,2021-04-14,"quantile",0.95,67,"COVID-19","Epiforecast",FALSE,65
"CH",2021-05-01,2021-04-15,"quantile",0.95,90,"COVID-19","Epiforecast",FALSE,86
"CH",2021-05-01,2021-04-16,"quantile",0.95,68,"COVID-19","Epiforecast",FALSE,68
"CH",2021-05-01,2021-04-17,"quantile",0.95,60,"COVID-19","Epiforecast",FALSE,57
"CH",2021-05-01,2021-04-18,"quantile",0.95,59,"COVID-19","Epiforecast",FALSE,52
"CH",2021-05-01,2021-04-19,"quantile",0.95,82,"COVID-19","Epiforecast",FALSE,73
"CH",2021-05-01,2021-04-20,"quantile",0.95,89,"COVID-19","Epiforecast",FALSE,80
"CH",2021-05-01,2021-04-21,"quantile",0.95,93,"COVID-19","Epiforecast",FALSE,81
"CH",2021-05-01,2021-04-22,"quantile",0.95,73,"COVID-19","Epiforecast",FALSE,59
"CH",2021-05-01,2021-04-23,"quantile",0.95,84,"COVID-19","Epiforecast",FALSE,67
"CH",2021-05-01,2021-04-24,"quantile",0.95,80,"COVID-19","Epiforecast",FALSE,62
"CH",2021-05-01,2021-04-25,"quantile",0.95,74,"COVID-19","Epiforecast",FALSE,53
