"target_end_date","q2.5","q10","q20","q25","q35","q50","q65","q75","q80","q90","q97.5","q5","median","q95","forecast_date","location"
"2021-02-08",0,0,0,0,1,1,1,2,2,3,4,0,1,3,2021-02-08,"BS"
"2021-01-05",6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-02-09,"BS"
"2021-01-06",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-09,"BS"
"2021-01-07",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-09,"BS"
"2021-01-08",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-09,"BS"
"2021-01-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-09,"BS"
"2021-01-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-09,"BS"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-09,"BS"
"2021-01-12",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-09,"BS"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-02-09,"BS"
"2021-01-14",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-02-09,"BS"
"2021-01-15",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-02-09,"BS"
"2021-01-16",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-09,"BS"
"2021-01-17",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-02-09,"BS"
"2021-01-18",6,6,6,6,6,6,6,6,6,6,7,6,6,7,2021-02-09,"BS"
"2021-01-19",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-09,"BS"
"2021-01-20",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-02-09,"BS"
"2021-01-21",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-09,"BS"
"2021-01-22",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-09,"BS"
"2021-01-23",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-09,"BS"
"2021-01-24",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-09,"BS"
"2021-01-25",1,1,1,1,1,1,1,1,2,2,2,1,1,2,2021-02-09,"BS"
"2021-01-26",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-02-09,"BS"
"2021-01-27",2,2,2,2,2,2,2,2,3,3,3,2,2,3,2021-02-09,"BS"
"2021-01-28",1,1,1,1,1,1,1,2,2,2,3,1,1,2,2021-02-09,"BS"
"2021-01-29",3,3,3,3,3,3,3,4,4,4,5,3,3,4.04999999999995,2021-02-09,"BS"
"2021-01-30",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-02-09,"BS"
"2021-01-31",1,1,1,1,1,1,2,2,2,2,3,1,1,3,2021-02-09,"BS"
"2021-02-01",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-02-09,"BS"
"2021-02-02",0,0,0,0,0,0,1,1,1,2,2,0,0,2,2021-02-09,"BS"
"2021-02-03",2,2,2,2,2,3,3,3,3,4,5,2,3,4,2021-02-09,"BS"
"2021-02-04",1,1,1,1,1,2,2,2,2,3,4,1,2,3,2021-02-09,"BS"
"2021-02-05",1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-02-09,"BS"
"2021-02-06",0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-02-09,"BS"
"2021-02-07",1,1,1,1,1,2,2,3,3,3,5,1,2,4,2021-02-09,"BS"
"2021-02-08",0,0,0,0,0,1,1,2,2,2,4,0,1,3,2021-02-09,"BS"
"2021-02-09",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-02-09,"BS"
"2021-01-06",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-10,"BS"
"2021-01-07",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-10,"BS"
"2021-01-08",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-10,"BS"
"2021-01-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-10,"BS"
"2021-01-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-10,"BS"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-10,"BS"
"2021-01-12",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-10,"BS"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-10,"BS"
"2021-01-14",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-02-10,"BS"
"2021-01-15",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-02-10,"BS"
"2021-01-16",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-02-10,"BS"
"2021-01-17",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-02-10,"BS"
"2021-01-18",6,6,6,6,6,6,6,6,6,6,7,6,6,7,2021-02-10,"BS"
"2021-01-19",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-10,"BS"
"2021-01-20",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-02-10,"BS"
"2021-01-21",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-10,"BS"
"2021-01-22",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-10,"BS"
"2021-01-23",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-10,"BS"
"2021-01-24",1,1,1,1,1,1,1,1,1,2,2.02499999999998,1,1,2,2021-02-10,"BS"
"2021-01-25",1,1,1,1,1,1,1,1,1,2,2.02499999999998,1,1,2,2021-02-10,"BS"
"2021-01-26",0,0,0,0,0,0,0,0,0.200000000000045,1,2,0,0,1,2021-02-10,"BS"
"2021-01-27",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-02-10,"BS"
"2021-01-28",1,1,1,1,1,1,1,2,2,2,3,1,1,2,2021-02-10,"BS"
"2021-01-29",3,3,3,3,3,3,3,4,4,4,5,3,3,5,2021-02-10,"BS"
"2021-01-30",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-02-10,"BS"
"2021-01-31",1,1,1,1,1,1,1,2,2,2,4,1,1,3,2021-02-10,"BS"
"2021-02-01",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-10,"BS"
"2021-02-02",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-10,"BS"
"2021-02-03",2,2,2,2,2,2,3,3,3,4,6,2,2,5,2021-02-10,"BS"
"2021-02-04",2,2,2,2,2,3,3,3,3.20000000000005,4,6.02499999999998,2,3,5,2021-02-10,"BS"
"2021-02-05",1,1,1,1,1,2,2,2,3,3,5,1,2,4,2021-02-10,"BS"
"2021-02-06",0,0,0,0,0,1,1,2,2,3,5,0,1,4,2021-02-10,"BS"
"2021-02-07",1,1,1,1,2,2,2,3,3,4,7,1,2,5,2021-02-10,"BS"
"2021-02-08",0,0,0,0,1,1,1,2,2,3,7,0,1,4,2021-02-10,"BS"
"2021-02-09",0,0,0,0,1,1,2,2,2,3,6,0,1,4,2021-02-10,"BS"
"2021-02-10",0,0,0,0,1,1,2,2,3,4,6,0,1,4,2021-02-10,"BS"
"2021-01-07",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-11,"BS"
"2021-01-08",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-11,"BS"
"2021-01-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-11,"BS"
"2021-01-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-11,"BS"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-11,"BS"
"2021-01-12",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-11,"BS"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-11,"BS"
"2021-01-14",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-11,"BS"
"2021-01-15",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-02-11,"BS"
"2021-01-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-11,"BS"
"2021-01-17",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-02-11,"BS"
"2021-01-18",6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-02-11,"BS"
"2021-01-19",0,0,0,0,0,0,0,0,0,0,1,0,0,0.0499999999999545,2021-02-11,"BS"
"2021-01-20",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-02-11,"BS"
"2021-01-21",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-11,"BS"
"2021-01-22",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-02-11,"BS"
"2021-01-23",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-02-11,"BS"
"2021-01-24",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-11,"BS"
"2021-01-25",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-11,"BS"
"2021-01-26",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-11,"BS"
"2021-01-27",2,2,2,2,2,2,2,2,3,3,3,2,2,3,2021-02-11,"BS"
"2021-01-28",1,1,1,1,1,1,1,1,2,2,2,1,1,2,2021-02-11,"BS"
"2021-01-29",3,3,3,3,3,3,3,3,4,4,5,3,3,4,2021-02-11,"BS"
"2021-01-30",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-02-11,"BS"
"2021-01-31",1,1,1,1,1,1,1,2,2,2,3,1,1,2,2021-02-11,"BS"
"2021-02-01",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-02-11,"BS"
"2021-02-02",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-02-11,"BS"
"2021-02-03",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-02-11,"BS"
"2021-02-04",2,2,2,2,2,2,3,3,3,4,4,2,2,4,2021-02-11,"BS"
"2021-02-05",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-02-11,"BS"
"2021-02-06",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-11,"BS"
"2021-02-07",1,1,1,1,1,2,2,2,2,3,4,1,2,4,2021-02-11,"BS"
"2021-02-08",0,0,0,0,0,1,1,1,1,2,3,0,1,3,2021-02-11,"BS"
"2021-02-09",0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-02-11,"BS"
"2021-02-10",0,0,0,0,0,1,1,1,2,2,3.02499999999998,0,1,3,2021-02-11,"BS"
"2021-02-11",0,0,0,0,0,1,1,2,2,2,4,0,1,3,2021-02-11,"BS"
"2021-01-08",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-12,"BS"
"2021-01-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-12,"BS"
"2021-01-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-12,"BS"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-12,"BS"
"2021-01-12",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-12,"BS"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-12,"BS"
"2021-01-14",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-12,"BS"
"2021-01-15",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-02-12,"BS"
"2021-01-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-12,"BS"
"2021-01-17",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-02-12,"BS"
"2021-01-18",6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-02-12,"BS"
"2021-01-19",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-02-12,"BS"
"2021-01-20",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-02-12,"BS"
"2021-01-21",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-12,"BS"
"2021-01-22",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-02-12,"BS"
"2021-01-23",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-02-12,"BS"
"2021-01-24",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-02-12,"BS"
"2021-01-25",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-12,"BS"
"2021-01-26",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-12,"BS"
"2021-01-27",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-12,"BS"
"2021-01-28",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-12,"BS"
"2021-01-29",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-12,"BS"
"2021-01-30",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-12,"BS"
"2021-01-31",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-02-12,"BS"
"2021-02-01",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-02-12,"BS"
"2021-02-02",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-02-12,"BS"
"2021-02-03",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-02-12,"BS"
"2021-02-04",2,2,2,2,2,2,3,3,3,4,4,2,2,4,2021-02-12,"BS"
"2021-02-05",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-02-12,"BS"
"2021-02-06",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-12,"BS"
"2021-02-07",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-02-12,"BS"
"2021-02-08",0,0,0,0,0,1,1,1,1,2,3,0,1,2.04999999999995,2021-02-12,"BS"
"2021-02-09",0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-02-12,"BS"
"2021-02-10",0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-02-12,"BS"
"2021-02-11",0,0,0,0,0,1,1,2,2,2,3,0,1,3,2021-02-12,"BS"
"2021-02-12",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-02-12,"BS"
"2021-01-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-13,"BS"
"2021-01-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-13,"BS"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-13,"BS"
"2021-01-12",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-13,"BS"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-13,"BS"
"2021-01-14",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-13,"BS"
"2021-01-15",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-02-13,"BS"
"2021-01-16",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-02-13,"BS"
"2021-01-17",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-02-13,"BS"
"2021-01-18",6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-02-13,"BS"
"2021-01-19",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-02-13,"BS"
"2021-01-20",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-02-13,"BS"
"2021-01-21",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-13,"BS"
"2021-01-22",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-02-13,"BS"
"2021-01-23",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-02-13,"BS"
"2021-01-24",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-02-13,"BS"
"2021-01-25",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-13,"BS"
"2021-01-26",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-13,"BS"
"2021-01-27",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-13,"BS"
"2021-01-28",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-13,"BS"
"2021-01-29",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-13,"BS"
"2021-01-30",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-02-13,"BS"
"2021-01-31",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-02-13,"BS"
"2021-02-01",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-02-13,"BS"
"2021-02-02",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-02-13,"BS"
"2021-02-03",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-02-13,"BS"
"2021-02-04",2,2,2,2,2,2,3,3,3,3,4,2,2,4,2021-02-13,"BS"
"2021-02-05",1,1,1,1,1,1,2,2,2,2,3,1,1,3,2021-02-13,"BS"
"2021-02-06",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-13,"BS"
"2021-02-07",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-02-13,"BS"
"2021-02-08",0,0,0,0,0,0,1,1,1,2,3,0,0,3,2021-02-13,"BS"
"2021-02-09",0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-02-13,"BS"
"2021-02-10",0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-02-13,"BS"
"2021-02-11",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-02-13,"BS"
"2021-02-12",0,0,0,0,0,1,1,2,2,2,4,0,1,3,2021-02-13,"BS"
"2021-02-13",0,0,0,0,0,1,1,2,2,3,4,0,1,4,2021-02-13,"BS"
"2021-01-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-14,"BS"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-14,"BS"
"2021-01-12",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-14,"BS"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-14,"BS"
"2021-01-14",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-14,"BS"
"2021-01-15",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-02-14,"BS"
"2021-01-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-14,"BS"
"2021-01-17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-14,"BS"
"2021-01-18",6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-02-14,"BS"
"2021-01-19",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-02-14,"BS"
"2021-01-20",4,4,4,4,4,4,4,4,4,4,5,4,4,4.04999999999995,2021-02-14,"BS"
"2021-01-21",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-14,"BS"
"2021-01-22",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-02-14,"BS"
"2021-01-23",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-02-14,"BS"
"2021-01-24",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-14,"BS"
"2021-01-25",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-14,"BS"
"2021-01-26",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-14,"BS"
"2021-01-27",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-14,"BS"
"2021-01-28",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-14,"BS"
"2021-01-29",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-14,"BS"
"2021-01-30",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-14,"BS"
"2021-01-31",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-02-14,"BS"
"2021-02-01",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-02-14,"BS"
"2021-02-02",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-02-14,"BS"
"2021-02-03",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-02-14,"BS"
"2021-02-04",2,2,2,2,2,2,3,3,3,3,4,2,2,4,2021-02-14,"BS"
"2021-02-05",1,1,1,1,1,1,2,2,2,2,4,1,1,3,2021-02-14,"BS"
"2021-02-06",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-14,"BS"
"2021-02-07",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-02-14,"BS"
"2021-02-08",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-14,"BS"
"2021-02-09",0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-02-14,"BS"
"2021-02-10",0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-02-14,"BS"
"2021-02-11",0,0,0,0,0,1,1,2,2,3,4,0,1,4,2021-02-14,"BS"
"2021-02-12",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-02-14,"BS"
"2021-02-13",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-02-14,"BS"
"2021-02-14",0,0,0,0,0,1,1,2,2,3,4,0,1,4,2021-02-14,"BS"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-15,"BS"
"2021-01-12",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-15,"BS"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-15,"BS"
"2021-01-14",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-15,"BS"
"2021-01-15",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-02-15,"BS"
"2021-01-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,"BS"
"2021-01-17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-15,"BS"
"2021-01-18",6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-02-15,"BS"
"2021-01-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,"BS"
"2021-01-20",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-02-15,"BS"
"2021-01-21",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-02-15,"BS"
"2021-01-22",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-02-15,"BS"
"2021-01-23",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-02-15,"BS"
"2021-01-24",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-02-15,"BS"
"2021-01-25",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-02-15,"BS"
"2021-01-26",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-15,"BS"
"2021-01-27",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-15,"BS"
"2021-01-28",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-15,"BS"
"2021-01-29",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-15,"BS"
"2021-01-30",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-15,"BS"
"2021-01-31",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-15,"BS"
"2021-02-01",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-15,"BS"
"2021-02-02",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-02-15,"BS"
"2021-02-03",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-02-15,"BS"
"2021-02-04",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-02-15,"BS"
"2021-02-05",1,1,1,1,1,1,1,2,2,2,3,1,1,2,2021-02-15,"BS"
"2021-02-06",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-02-15,"BS"
"2021-02-07",1,1,1,1,1,1,2,2,2,2,3,1,1,3,2021-02-15,"BS"
"2021-02-08",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-02-15,"BS"
"2021-02-09",0,0,0,0,0,0,1,1,1,2,2,0,0,2,2021-02-15,"BS"
"2021-02-10",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-15,"BS"
"2021-02-11",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-15,"BS"
"2021-02-12",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-15,"BS"
"2021-02-13",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-15,"BS"
"2021-02-14",0,0,0,0,0,0,1,1,1,2,3,0,0,2.04999999999995,2021-02-15,"BS"
"2021-02-15",0,0,0,0,0,1,1,1,1,2,3,0,1,3,2021-02-15,"BS"
"2021-01-12",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-16,"BS"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-16,"BS"
"2021-01-14",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-16,"BS"
"2021-01-15",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-02-16,"BS"
"2021-01-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-16,"BS"
"2021-01-17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-16,"BS"
"2021-01-18",6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-02-16,"BS"
"2021-01-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-16,"BS"
"2021-01-20",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-02-16,"BS"
"2021-01-21",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-02-16,"BS"
"2021-01-22",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-02-16,"BS"
"2021-01-23",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-02-16,"BS"
"2021-01-24",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-02-16,"BS"
"2021-01-25",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-02-16,"BS"
"2021-01-26",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-16,"BS"
"2021-01-27",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-16,"BS"
"2021-01-28",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-02-16,"BS"
"2021-01-29",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-16,"BS"
"2021-01-30",1,1,1,1,1,1,1,1,1,2,3,1,1,2,2021-02-16,"BS"
"2021-01-31",1,1,1,1,1,1,1,1,1,2,3,1,1,2,2021-02-16,"BS"
"2021-02-01",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-02-16,"BS"
"2021-02-02",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-02-16,"BS"
"2021-02-03",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-02-16,"BS"
"2021-02-04",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-02-16,"BS"
"2021-02-05",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-02-16,"BS"
"2021-02-06",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-02-16,"BS"
"2021-02-07",1,1,1,1,1,1,1,2,2,2,4,1,1,3,2021-02-16,"BS"
"2021-02-08",0,0,0,0,0,0,1,1,1,2,4,0,0,2,2021-02-16,"BS"
"2021-02-09",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-16,"BS"
"2021-02-10",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-16,"BS"
"2021-02-11",0,0,0,0,0,0,1,1,1,2,4,0,0,3,2021-02-16,"BS"
"2021-02-12",0,0,0,0,0,0,1,1,1,2,4,0,0,3,2021-02-16,"BS"
"2021-02-13",0,0,0,0,0,0,1,1,1,2,4,0,0,3,2021-02-16,"BS"
"2021-02-14",0,0,0,0,0,0,1,1,1,2,4,0,0,3,2021-02-16,"BS"
"2021-02-15",0,0,0,0,0,0,1,1,1,2,5,0,0,3,2021-02-16,"BS"
"2021-02-16",0,0,0,0,0,1,1,1,1,2,5,0,1,3,2021-02-16,"BS"
